,game_id,time,quarter,event,total_time
14015,30,397.0,1,Defensive rebound by D. Russell,1292.0
14016,30,394.0,1,Turnover by D. Russell (lost ball; steal by J. Murray),1304.0
14017,30,394.0,1,Personal foul by D. Russell (drawn by J. Murray),1304.0
14018,30,394.0,1,J. Murray makes clear path free throw 2 of 2,1304.0
14019,30,394.0,1,J. Murray makes clear path free throw 1 of 2,1304.0
14020,30,383.0,1,N. Jokic makes 3-pt shot from 25 ft,1348.0
14021,30,358.0,1,T. Zeller makes 2-pt shot from 16 ft (assist by A. Crabbe),1448.0
14022,30,344.0,1,N. Jokic misses 3-pt shot from 24 ft,1504.0
14023,30,341.0,1,Defensive rebound by D. Russell,1516.0
14024,30,336.0,1,A. Crabbe misses 3-pt shot from 25 ft,1536.0
14025,30,333.0,1,Defensive rebound by G. Harris,1548.0
14026,30,330.0,1,P. Millsap makes 2-pt shot from 3 ft (assist by J. Murray),1560.0
14027,30,319.0,1,T. Zeller makes 2-pt shot from 6 ft (assist by D. Russell),1604.0
14028,30,311.0,1,Shooting foul by D. Carroll (drawn by N. Jokic),1636.0
14029,30,311.0,1,N. Jokic makes free throw 1 of 2,1636.0
14030,30,311.0,1,W. Barton enters the game for P. Millsap,1636.0
14031,30,311.0,1,N. Jokic misses free throw 2 of 2,1636.0
14032,30,309.0,1,Defensive rebound by D. Carroll,1644.0
14033,30,288.0,1,D. Carroll makes 2-pt shot from 3 ft,1728.0
14034,30,272.0,1,G. Harris makes 3-pt shot from 24 ft (assist by N. Jokic),1792.0
14035,30,254.0,1,Turnover by D. Carroll (lost ball; steal by W. Barton),1864.0
14036,30,250.0,1,Turnover by J. Murray (bad pass),1880.0
14037,30,250.0,1,Brooklyn full timeout,1880.0
14038,30,250.0,1,E. Mudiay enters the game for N. Jokic,1880.0
14039,30,250.0,1,M. Plumlee enters the game for J. Murray,1880.0
14040,30,250.0,1,C. LeVert enters the game for D. Russell,1880.0
14041,30,250.0,1,S. Dinwiddie enters the game for D. Carroll,1880.0
14042,30,250.0,1,Q. Acy enters the game for A. Crabbe,1880.0
14043,30,227.0,1,Turnover by J. Harris (bad pass; steal by G. Harris),1972.0
14044,30,222.0,1,G. Harris misses 2-pt shot from 20 ft,1992.0
14045,30,218.0,1,Defensive rebound by T. Zeller,2008.0
14046,30,206.0,1,Q. Acy misses 3-pt shot from 24 ft,2056.0
14047,30,203.0,1,Defensive rebound by M. Plumlee,2068.0
14048,30,188.0,1,W. Barton makes 2-pt shot from 3 ft,2128.0
14049,30,177.0,1,S. Dinwiddie misses 3-pt shot from 25 ft,2172.0
14050,30,177.0,1,Offensive rebound by Q. Acy,2172.0
14051,30,168.0,1,S. Dinwiddie misses 2-pt shot from 4 ft (block by M. Plumlee),2208.0
14052,30,168.0,1,Offensive rebound by Team,2208.0
14053,30,168.0,1,P. Millsap enters the game for W. Chandler,2208.0
14054,30,155.0,1,S. Dinwiddie misses 2-pt shot from 2 ft,2260.0
14055,30,154.0,1,Defensive rebound by M. Plumlee,2264.0
14056,30,149.0,1,Shooting block foul by T. Zeller (drawn by M. Plumlee),2284.0
14057,30,149.0,1,M. Plumlee makes free throw 1 of 2,2284.0
